Thinking,Moves,Feature locations,Request Time, Request / Prompt Tokens, response Time, Response Tokens, Latency(milliseconds),Total Tokens,Score_in_every_run
" ""First turn priority is to move units towards resource nodes and gather resources."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(2, 1): base move((0, 0))"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""base"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(0, 0): worker move((1, 1))"",\n      ""unit_position"": [1, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=20}"", ""(7, 7) Neutral Resource Node {resources=19}"", ""(2, 1) Ally Base Unit {resources=4, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=4, current_action=\""idling\"", HP=10}"", ""(0, 1) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""producing unit at (0,0)\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(2, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:14:30.559618837Z,0,2026-02-02T23:14:34.571648310Z,0,4012,0,""
" ""Next turn will focus on expanding our resource base and preparing for an attack."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(2, 0): worker move((0, 0))"",\n      ""unit_position"": [2, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(0, 1): worker build((5, 6), barracks)"",\n      ""unit_position"": [0, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""build""\n    },\n    {\n      ""raw_move"": ""(2, 0): base train(light)"",\n      ""unit_position"": [2, 0],\n      ""unit_type"": ""base"",\n      ""action_type"": ""train""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=20}"", ""(7, 7) Neutral Resource Node {resources=19}"", ""(2, 1) Ally Base Unit {resources=4, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=4, current_action=\""idling\"", HP=10}"", ""(0, 1) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""producing unit at (0,0)\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(2, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:14:34.572425703Z,0,2026-02-02T23:14:38.457847039Z,0,3885,0,""
" ""Short-term goal is to train workers and start building barracks. Long-term goal is to attack the enemy base."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(2, 0): worker move((0, 0))"",\n      ""unit_position"": [2, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [0, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(2, 1): barracks build((2, 1), barracks)"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""barracks"",\n      ""action_type"": ""build""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=20}"", ""(7, 7) Neutral Resource Node {resources=19}"", ""(2, 1) Ally Base Unit {resources=4, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=4, current_action=\""idling\"", HP=10}"", ""(0, 1) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""producing unit at (0,0)\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(2, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:14:38.458751131Z,0,2026-02-02T23:14:42.678954642Z,0,4220,0,""
" ""Prioritize harvesting resources and expanding base"",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(2, 0): worker move((0,0))"",\n      ""unit_position"": [2, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [2, 1], \n      ""unit_type"": ""worker"", \n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(2, 1): barracks train(light)"", \n      ""unit_position"": [2, 1],\n      ""unit_type"": ""barracks"",\n      ""action_type"": ""train""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=20}"", ""(7, 7) Neutral Resource Node {resources=19}"", ""(2, 1) Ally Base Unit {resources=4, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=4, current_action=\""idling\"", HP=10}"", ""(0, 1) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""producing unit at (0,0)\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(2, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:14:42.680060722Z,0,2026-02-02T23:14:46.603058118Z,0,3923,0,""
" ""Next turn, I will have my worker harvest resources from the nearest resource node, then move it to a new position."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(2, 0): worker move((1, 1))"",\n      ""unit_position"": [2, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(1, 1): worker harvest((0, 0), (4, 3))"",\n      ""unit_position"": [1, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=20}"", ""(7, 7) Neutral Resource Node {resources=19}"", ""(2, 1) Ally Base Unit {resources=4, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=4, current_action=\""idling\"", HP=10}"", ""(0, 1) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""producing unit at (0,0)\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(2, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:14:46.603972720Z,0,2026-02-02T23:14:49.924206949Z,0,3321,0,""
" ""Our goal is to expand our resource gathering and army production. We need to move some workers to the resource nodes and train more units."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(2, 0): worker move((0, 0))"",\n      ""unit_position"": [2, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(1, 1): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [1, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(2, 1): barracks train(light)"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""barracks"",\n      ""action_type"": ""train""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=20}"", ""(7, 7) Neutral Resource Node {resources=19}"", ""(2, 1) Ally Base Unit {resources=4, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=4, current_action=\""idling\"", HP=10}"", ""(0, 1) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""producing unit at (0,0)\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(2, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:14:49.924990662Z,0,2026-02-02T23:14:54.082408725Z,0,4158,0,""
" ""Harvest resources from the nearest neutral resource node and train a new worker."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(7, 7): worker harvest((0, 0), (7, 7))"",\n      ""unit_position"": [7, 7],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(2, 0): worker move((1, 0))"",\n      ""unit_position"": [2, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(0, 1): worker train(worker)"",\n      ""unit_position"": [0, 1],\n      ""unit_type"": ""base"",\n      ""action_type"": ""train""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=20}"", ""(7, 7) Neutral Resource Node {resources=19}"", ""(2, 1) Ally Base Unit {resources=4, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=4, current_action=\""idling\"", HP=10}"", ""(0, 1) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""producing unit at (0,0)\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(2, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:14:54.083285977Z,0,2026-02-02T23:14:58.060502456Z,0,3977,0,""
" ""I will start by moving my worker unit to the nearest resource node."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(0, 0): worker move((2, 0))"",\n      ""unit_position"": [2, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (3, 3))"",\n      ""unit_position"": [2, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=20}"", ""(7, 7) Neutral Resource Node {resources=19}"", ""(2, 1) Ally Base Unit {resources=4, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=4, current_action=\""idling\"", HP=10}"", ""(0, 1) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""producing unit at (0,0)\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(2, 0) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}""]",2026-02-02T23:14:58.061295659Z,0,2026-02-02T23:15:01.239196260Z,0,3178,0,""
" ""Day 110: Focus on expanding and attacking the enemy base."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(0, 1): worker move((2, 0))"",\n      ""unit_position"": [2, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(3, 0): worker harvest((0, 0), (4, 1))"",\n      ""unit_position"": [3, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(2, 1): barracks train(light)"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""barracks"",\n      ""action_type"": ""train""\n    },\n    {\n      ""raw_move"": ""(4, 1): worker build((3, 0), base)"",\n      ""unit_position"": [4, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""build""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=19}"", ""(7, 7) Neutral Resource Node {resources=19}"", ""(2, 1) Ally Base Unit {resources=3, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=3, current_action=\""idling\"", HP=10}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""producing unit at (0,0)\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(3, 0) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-02-02T23:15:01.240056543Z,0,2026-02-02T23:15:06.110692791Z,0,4870,0,""
" ""First turn, let's harvest resources and train a worker."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(0, 1): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [0, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(3, 0): base train(worker)"",\n      ""unit_position"": [3, 0],\n      ""unit_type"": ""base"",\n      ""action_type"": ""train""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=19}"", ""(7, 7) Neutral Resource Node {resources=19}"", ""(2, 1) Ally Base Unit {resources=3, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=3, current_action=\""idling\"", HP=10}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""producing unit at (0,0)\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(3, 0) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-02-02T23:15:06.111864111Z,0,2026-02-02T23:15:09.255129186Z,0,3144,0,""
" ""Initial Turn Strategy"",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(3, 0): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [3, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(1, 1): base train(worker)"",\n      ""unit_position"": [1, 1],\n      ""unit_type"": ""base"",\n      ""action_type"": ""train""\n    },\n    {\n      ""raw_move"": ""(0, 1): worker move((2, 1))"",\n      ""unit_position"": [0, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(3, 0): worker build((3, 3), barracks)"",\n      ""unit_position"": [3, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""build""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=19}"", ""(7, 7) Neutral Resource Node {resources=19}"", ""(2, 1) Ally Base Unit {resources=3, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=3, current_action=\""idling\"", HP=10}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""producing unit at (0,0)\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(3, 0) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-02-02T23:15:09.256007569Z,0,2026-02-02T23:15:13.960499529Z,0,4704,0,""
" ""Continue harvesting and expanding"",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [0, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(3, 0): worker build((3, 0), barracks)"",\n      ""unit_position"": [3, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""build""\n    },\n    {\n      ""raw_move"": ""(2, 1): barracks train(light)"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""barracks"",\n      ""action_type"": ""train""\n    },\n    {\n      ""raw_move"": ""(3, 0): worker move((1, 1))"",\n      ""unit_position"": [3, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=19}"", ""(7, 7) Neutral Resource Node {resources=19}"", ""(2, 1) Ally Base Unit {resources=3, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=3, current_action=\""idling\"", HP=10}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""producing unit at (0,0)\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(3, 0) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-02-02T23:15:13.961455960Z,0,2026-02-02T23:15:18.726871914Z,0,4765,0,""
" ""Start by moving worker to harvest resource node"",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(0, 0): worker move((2, 1))"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=19}"", ""(7, 7) Neutral Resource Node {resources=19}"", ""(2, 1) Ally Base Unit {resources=3, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=3, current_action=\""idling\"", HP=10}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""producing unit at (0,0)\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(3, 0) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-02-02T23:15:18.727798326Z,0,2026-02-02T23:15:21.923033035Z,0,3196,0,""
" ""First turn strategy: Harvest resources from nearby Neutral Resource Node and build barracks."",\n  ","""moves"": [\n    {\n      ""raw_move"": ""(0, 0): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [0, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(7, 7): base build((7, 7), barracks)"",\n      ""unit_position"": [7, 7],\n      ""unit_type"": ""base"",\n      ""action_type"": ""build""\n    }\n  ]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=19}"", ""(7, 7) Neutral Resource Node {resources=19}"", ""(2, 1) Ally Base Unit {resources=3, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=3, current_action=\""idling\"", HP=10}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""producing unit at (0,0)\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(3, 0) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-02-02T23:15:21.923789658Z,0,2026-02-02T23:15:25.231543197Z,0,3308,0,""
" ""Expand resource gathering, train barracks and army."", ","""moves"": [\n  {""raw_move"": ""(3, 0): worker move((4, 2))"", ""unit_position"": [3, 0], ""unit_type"": ""worker"", ""action_type"": ""move""},\n  {""raw_move"": ""(1, 1): worker harvest((0, 0), (5, 6))"", ""unit_position"": [1, 1], ""unit_type"": ""worker"", ""action_type"": ""harvest""},\n  {""raw_move"": ""(2, 1): barracks train(light)"", ""unit_position"": [2, 1], ""unit_type"": ""barracks"", ""action_type"": ""train""},\n  {""raw_move"": ""(0, 1): worker build((4, 2), barracks)"", ""unit_position"": [0, 1], ""unit_type"": ""worker"", ""action_type"": ""build""}\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=19}"", ""(7, 7) Neutral Resource Node {resources=19}"", ""(2, 1) Ally Base Unit {resources=3, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=3, current_action=\""idling\"", HP=10}"", ""(0, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""producing unit at (0,0)\"", HP=1}"", ""(6, 7) Enemy Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(3, 0) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-02-02T23:15:25.232376439Z,0,2026-02-02T23:15:29.545597802Z,0,4313,0,""
